target,symbol,calendarYear,fillingDate,brent,chicagoFedFinancialConditions,consumerSentiment,corePCE,GDP,interest10Y,interest10Y3M,interest10YIInflationAdjusted,interest20Y,interest3M,inventorySalesRatio,leadingIndex,monthlySupplyHouses,moodysAaa20Y,moodysBaa20Y,mortgage30Y,nasdaq,stlouisFredFinancialStress,unemployment,volatility,wilshire5000,wti,brentYearOverYear,chicagoFedFinancialConditionsYearOverYear,consumerSentimentYearOverYear,corePCEYearOverYear,GDPYearOverYear,interest10YYearOverYear,interest10Y3MYearOverYear,interest10YIInflationAdjustedYearOverYear,interest20YYearOverYear,interest3MYearOverYear,inventorySalesRatioYearOverYear,leadingIndexYearOverYear,monthlySupplyHousesYearOverYear,moodysAaa20YYearOverYear,moodysBaa20YYearOverYear,mortgage30YYearOverYear,nasdaqYearOverYear,stlouisFredFinancialStressYearOverYear,unemploymentYearOverYear,volatilityYearOverYear,wilshire5000YearOverYear,wtiYearOverYear,brentSMA3,chicagoFedFinancialConditionsSMA3,consumerSentimentSMA3,corePCESMA3,GDPSMA3,interest10YSMA3,interest10Y3MSMA3,interest10YIInflationAdjustedSMA3,interest20YSMA3,interest3MSMA3,inventorySalesRatioSMA3,leadingIndexSMA3,monthlySupplyHousesSMA3,moodysAaa20YSMA3,moodysBaa20YSMA3,mortgage30YSMA3,nasdaqSMA3,stlouisFredFinancialStressSMA3,unemploymentSMA3,volatilitySMA3,wilshire5000SMA3,wtiSMA3,previousMarketCap,targetYoY,totalAssets,netDebt,revenue,freeCashFlow,revenueYoY,revenueYoYSMA3,netDebtYoY,netDebtYoYSMA3,freeCashFlowYoY,freeCashFlowYoYSMA3,cashAndCashEquivalentsToAssets,shortTermInvestmentsToAssets,netReceivablesToAssets,inventoryToAssets,otherCurrentAssetsToAssets,propertyPlantEquipmentNetToAssets,intangibleAssetsToAssets,longTermInvestmentsToAssets,otherNonCurrentAssetsToAssets,accountPayablesToAssets,shortTermDebtToAssets,deferredRevenueToAssets,otherCurrentLiabilitiesToAssets,longTermDebtToAssets,otherNonCurrentLiabilitiesToAssets,retainedEarningsToAssets,totalStockholdersEquityToAssets,netDebtToAssets,costOfRevenueToRevenue,researchAndDevelopmentExpensesToRevenue,sellingGeneralAndAdministrativeExpensesToRevenue,ebitdaToRevenue,operatingIncomeToRevenue,netIncomeToRevenue,costOfRevenueToRevenueYearOverYear,researchAndDevelopmentExpensesToRevenueYearOverYear,sellingGeneralAndAdministrativeExpensesToRevenueYearOverYear,ebitdaToRevenueYearOverYear,operatingIncomeToRevenueYearOverYear,netIncomeToRevenueYearOverYear,costOfRevenueToRevenueYearOverYearSMA3,researchAndDevelopmentExpensesToRevenueYearOverYearSMA3,sellingGeneralAndAdministrativeExpensesToRevenueYearOverYearSMA3,ebitdaToRevenueYearOverYearSMA3,operatingIncomeToRevenueYearOverYearSMA3,netIncomeToRevenueYearOverYearSMA3,stockBasedCompensationToRevenue,depreciationAndAmortizationToRevenue,changeInWorkingCapitalToRevenue,freeCashFlowToRevenue,capitalExpenditureToRevenue,acquisitionsNetToRevenue,purchasesOfInvestmentsToRevenue,dividendsPaidToRevenue,netSharesRepurchasedToRevenue,stockBasedCompensationToRevenueYearOverYear,depreciationAndAmortizationToRevenueYearOverYear,changeInWorkingCapitalToRevenueYearOverYear,freeCashFlowToRevenueYearOverYear,capitalExpenditureToRevenueYearOverYear,acquisitionsNetToRevenueYearOverYear,purchasesOfInvestmentsToRevenueYearOverYear,dividendsPaidToRevenueYearOverYear,stockBasedCompensationToRevenueYearOverYearSMA3,depreciationAndAmortizationToRevenueYearOverYearSMA3,changeInWorkingCapitalToRevenueYearOverYearSMA3,freeCashFlowToRevenueYearOverYearSMA3,capitalExpenditureToRevenueYearOverYearSMA3,acquisitionsNetToRevenueYearOverYearSMA3,purchasesOfInvestmentsToRevenueYearOverYearSMA3,dividendsPaidToRevenueYearOverYearSMA3,freeCashFlowGivenToShareholders,PPEtoSales,netDebtToEBITDA,roe
41.98012996740478,APH,2020,2021-02-10,61.17,-0.6326357142857143,79.40357142857142,115.05457142857142,22350.55177777777,1.15,1.1,-1.06,1.75,0.05,1.3075,1.72,4.4035714285714285,2.58,3.31,2.73,13972.53,-0.7186714285714285,6.135714285714286,21.99,41833.27,58.69,0.10136838314728136,0.047199593270037976,-0.17704743524942945,0.016469837633455775,0.08727527102080157,-0.2901234567901235,26.5,25.5,-0.09326424870466321,-0.967741935483871,-0.09849025202092232,0.0,-0.22462919594067132,-0.09154929577464777,-0.10054347826086962,-0.21260815822002477,0.4366220469113542,0.26418555561139834,0.5972685303924083,0.6004366812227073,0.21596890292891024,0.1478584001564638,59.99333333333334,-0.6028147619047619,90.55373563218389,113.13621018062396,21348.689305698004,1.8266666666666669,0.47000000000000003,-0.08333333333333333,2.19,1.3299999999999998,1.3892816091954021,1.5276190476190477,5.303817733990147,3.0666666666666664,3.99,3.524285714285714,10372.956666666667,-0.6336571428571428,4.592364532019705,17.126666666666665,34928.34666666667,54.55333333333334,34.02044637720831,0.23396764116325608,12.998962796251332,2.244194745576187,9.067720694481809,1.3877539267909236,0.03015645991672744,0.05436132946218186,-0.222654707422275,0.06348636210128988,0.07342658071630925,0.13681635635721243,0.13805690909956234,0.0029282340884219686,0.15830309271369328,0.11860564775874269,0.027489710043385237,0.08554337035041036,0.03224302077971564,0.0,0.028576644580361816,0.09090503996937692,0.01868067342281387,0.0,0.07732646970893818,0.2949486092055397,0.05157261034400807,0.3005617338293292,0.4368705724249109,0.17264413944036922,0.6901051120562491,0.0,0.11793229841737682,0.22571899480202415,0.19051496522089348,0.13993268380543408,0.012057650489369465,0.0,-0.0012861297978330466,-0.031652776624008894,-0.032089907114692506,-0.0033478745201596105,0.009674584281117596,0.0,-0.019297362332630314,-0.01590258868579364,-0.02161490805810451,0.17865259207098405,0.008197818022505483,0.03582620897494951,0.1288394662260437,0.1530433031131457,-0.03218661033517048,-0.005860567777791152,-0.016465404709032298,-0.03460525735457634,0.07457107372812438,0.07044446749434385,-0.05569235867729816,-26.355901323076903,0.042003445576684006,-0.10244794797675794,-0.9485694508397599,1.0711000511036395,0.01851326366271855,0.052211725412141585,0.03744367560203384,-9.680607527239108,0.0965663070392679,0.005451013019164434,1.1485213790471893,0.4942867481547925,0.05833053676587966,0.7133688888169519,0.1226300551281459,1.0964638032437077,0.22343736736511174
46.65852305872816,APH,2021,2022-02-09,94.95,-0.5333257142857143,62.8,120.723,24008.472,1.94,1.68,-0.48,2.31,0.27,1.26,1.72,6.3,3.17,3.86,3.67,14490.37,-0.8720428571428571,3.742857142857143,19.96,46317.41,89.57,0.5522314860225601,-0.15697817520802992,-0.20910358476139068,0.04926730421092107,0.0741780444038358,0.6869565217391305,0.5272727272727271,-0.5471698113207548,0.32000000000000006,4.4,-0.03632887189292555,0.0,0.43065693430656937,0.22868217054263562,0.16616314199395754,0.3443223443223442,0.03706129097593647,0.2134096646589938,-0.3899883585564611,-0.0923146884947702,0.10719075989039362,0.5261543704208553,70.55333333333333,-0.590027619047619,79.56325944170771,116.32263875205255,22305.167746438743,1.57,0.9400000000000001,-0.5266666666666667,1.9966666666666668,0.6233333333333334,1.3392816091954023,1.72,5.460960591133005,2.8633333333333333,3.6166666666666667,3.289047619047619,12729.620333333334,-0.7197333333333334,4.573316912972086,18.563333333333333,40851.30666666667,66.46333333333332,41.98012996740478,0.11144303495381958,14.754895139981016,2.3691871159514415,10.93323649982515,1.1700144135984414,0.20573150278863417,0.07419428472216638,0.055695866244069414,-0.0007130735586791485,-0.1569006644398322,0.13229827996686583,0.08154508742713472,0.0029974802395939222,0.16717764790826117,0.12902789940433845,0.02513795928204905,0.08004634730733776,0.051502160480295614,0.08154508742713472,-0.0822944574870332,0.08937941078061884,0.0,0.0,0.0773213652713433,0.32665722156483795,0.014238031138071138,0.29143682874960924,0.43333998561494846,0.16056956647097456,0.6871382597260869,0.0,0.11274252714772548,0.20869694922900325,0.19353689464134138,0.2204652859008772,-0.004299131071964002,0.0,-0.044006360762037455,-0.07541255262079627,0.015861900491355607,0.5755095943662287,0.005370430025663324,0.0,-0.011923951471011182,-0.046931321613103726,-0.019697639260543687,0.17597989818795315,0.007630783456952793,0.036315174283088614,0.029833605202182922,0.10701446123635512,-0.03309737403015671,-0.2045601589363852,-0.015077692613738048,-0.03181025392898394,0.0,-0.06916896227703628,0.013648257019909682,-0.7684435827307678,-0.3007569814587785,0.028296353219619208,33.90449504083441,-0.08428047289557372,-0.08076817337186415,0.043714614514861284,-0.0012111720399639037,-9.36025306252529,0.08052581813736981,-0.04236012037879829,12.61281393479336,0.48409977219731165,0.01210139676494341,0.29725191867972806,0.10802615134842813,1.0383278890658927,0.37698499672501384
24.47694049785152,APTV,2019,2020-02-03,54.0,-0.6534157142857142,100.17931034482758,113.2105172413793,20754.66964835165,1.54,-0.03,-0.09,1.84,1.54,1.4255172413793102,1.72,5.368965517241379,2.8,3.64,3.475714285714285,9273.402,-0.3319857142857143,3.5620689655172413,17.97,33098.64,50.06,0.025368373082181428,0.5111321820662675,0.09570568418644987,0.01937955100657973,-0.01166096629201352,-0.42750929368029733,-1.125,-1.0918367346938775,-0.35888501742160284,-0.3583333333333333,0.011236487019647967,0.7205550177476603,-0.1892940524379798,-0.29824561403508776,-0.29182879377431903,-0.2322499211107606,0.3975907863379329,2.5430705900289676,-0.1087640199270824,-0.2930763178599529,0.28539755562485514,0.0919164158268988,58.117999999999995,-0.5635995238095238,97.1837332485831,111.19340129244135,20677.855129965847,2.3333333333333335,0.49,0.52,2.5433333333333334,1.8099999999999998,1.4017315535780497,1.4613210445468507,5.816229673181842,3.4966666666666666,4.3933333333333335,4.093333333333333,7625.403000000001,-0.24227142857142858,3.881519148259971,26.903333333333336,28778.36,53.362,18.33556956452895,0.33494301399850435,14.402288465432889,4.1077749149117215,15.363158971708149,0.90302086279515,-0.02142868922671637,-0.0544658783733033,0.04745976623375703,0.10095636521401974,0.06056329537578242,-0.08797916087081548,0.030609359152129714,0.0,0.21017931320722077,0.09554280550883208,0.05884129235069596,0.27652435622385146,0.08811334940394622,0.015378974137113716,0.033729730716181766,0.18298750386333856,0.0361814512307941,0.003194666125100916,0.07882652927283888,0.29502370192501726,0.08870770589233709,0.21471128143120122,0.2838004314890036,0.28521681986656794,0.8156465110815528,0.0,0.07494113619022721,0.1395698917341385,0.08887071540774155,0.06895141712669603,0.005860937343412864,0.0,0.0,-0.05625529475588387,-0.12903558986044605,-0.06712542536114241,0.012152037105641314,0.0,-0.462418239382938,0.008721352362193513,-0.0866959578777063,0.00989091764188188,0.004596761141779733,0.04993754149478895,0.012675917087938056,0.058778332272555266,-0.054395006844393544,-0.023262397293248964,-0.0006964789608757144,-0.015740424515791215,0.029252116356780135,0.14411169096512855,0.06641179802034691,-1.1797529768683082,0.08378743960693824,-0.07181797805468948,-0.7194535369056929,-0.4414269522224141,-0.024774610146254927,0.05270610971552703,0.058132195240171436,3.2214935120460733,-0.03826133857665892,0.033366003590226866,-0.4145254739863203,7.660211230409146,-0.029779530063142007,0.7654613380988905,0.25922946923794205,1.9157303180366934,0.25916667938970295
42.96971626306053,APTV,2020,2021-02-08,60.17,-0.6302614285714285,78.825,115.02,22334.93548888889,1.19,1.14,-1.03,1.78,0.05,1.3125,1.72,4.425,2.61,3.33,2.73,13987.64,-0.6752428571428571,6.15,21.24,41828.22,57.95,0.11425925925925928,-0.03543576502379797,-0.2131608839322594,0.015983345034654706,0.07614025505160216,-0.2272727272727273,-39.0,10.444444444444445,-0.03260869565217395,-0.9675324675324676,-0.07928156748911463,0.0,-0.1758188824662813,-0.06785714285714284,-0.0851648351648352,-0.21454993834771874,0.5083612249312603,1.0339515469684581,0.7265246853823815,0.18196994991652748,0.26374437136994144,0.15761086695964832,55.611333333333334,-0.5720261904761904,90.14444753429736,113.09625843529848,21363.04992255844,1.8066666666666666,0.44999999999999996,-0.04666666666666671,2.1633333333333336,1.3299999999999998,1.382564886911383,1.4798924731182794,5.4721820541342225,3.1333333333333333,4.036666666666666,3.5776190476190473,9965.439666666667,-0.3669761904761905,4.56961438635521,21.543333333333333,33558.863333333335,51.28533333333334,24.47694049785152,0.7555182710368655,18.476278359512285,-0.784477020629903,13.777851472513845,0.8729936022324314,-0.1031889015868227,-0.008940191529882088,-1.1909737112864087,-0.2249879321208713,-0.03325201199646077,0.007478429366473509,0.16098888055326394,0.0,0.172117144185978,0.07401722016220606,0.01888951416629931,0.21006737657446456,0.062261208324569633,0.1212124715686397,0.02322668358212634,0.14672187589593813,0.010842923539567577,0.003538217155016788,0.06979418678363765,0.22889982272213455,0.06608476557273293,0.25965948476332895,0.45117686484199276,-0.042458605860201525,0.8514611713250658,0.0,0.0,0.2128996811901579,0.1620883301156291,0.1380582377377691,0.04390953649274176,0.0,-1.0,0.5253983401785722,0.8238666063614195,1.0022538113189392,0.02237686682380513,0.0,-1.0,0.10349266929645799,0.2077728875294814,0.2126589825181975,0.0045917373970433125,0.058468122855684916,0.1648433725538551,0.06336209995978051,-0.044845968577789726,-0.003749918874252038,-7.652895661738601e-05,-0.006734548182330193,-0.08096763610119716,-0.0010928879229247235,0.17082501672186146,12.004453359095736,0.07798396977257371,-0.1755499046800475,-0.8387991217336697,-0.8901202176715249,-0.5721495201368988,-0.007335740079480642,0.11410303525659808,2.9099907137917853,0.02274833383469151,-0.0551854752309513,0.2464182408666681,-0.7085240523564237,-0.30868857609943096,-1.1715692498510448,0.28170308930860755,-0.26743837005787574,0.22818259008763056
37.417363503363525,APTV,2021,2022-02-07,97.28,-0.5424914285714285,62.8,120.723,24008.472,1.92,1.65,-0.48,2.28,0.28,1.26,1.72,6.3,3.2,3.85,3.63,14015.67,-0.8259857142857143,3.757142857142857,22.86,45135.75,91.25,0.616752534485624,-0.13925967229018343,-0.2032984459245164,0.04958268127282217,0.07492909536021086,0.6134453781512605,0.44736842105263164,-0.5339805825242718,0.2808988764044942,4.6000000000000005,-0.040000000000000036,0.0,0.423728813559322,0.22605363984674343,0.1561561561561562,0.3296703296703296,0.002003912025188015,0.22324243129456067,-0.389082462253194,0.07627118644067798,0.07907412746705456,0.5746333045729075,70.48333333333333,-0.608722857142857,80.6014367816092,116.31783908045976,22366.025712413513,1.55,0.9199999999999999,-0.5333333333333333,1.9666666666666668,0.6233333333333335,1.3326724137931034,1.72,5.364655172413793,2.8699999999999997,3.606666666666667,3.2785714285714285,12425.570666666667,-0.6110714285714286,4.489737274220033,20.689999999999998,40020.87,66.42,42.96971626306053,-0.12921548575525876,18.101108083978616,-0.5679213918169541,15.699755508667632,0.613149898436329,0.13949228876417297,0.004958232650211299,-0.2760509525684558,-0.4731882992070358,-0.29764674464008256,-0.09011182042025363,0.17431145731034098,0.0,0.15459799208409983,0.1118392083539429,0.027709913092660136,0.20418707503348962,0.053531775994638015,0.09978900566635322,0.034540212311893,0.1639827121495499,0.0004442471036899367,0.0,0.06919148639970847,0.2422812641749022,0.04864505785404866,0.0,0.463571622294395,-0.031374951698102074,0.8439723094800473,0.0,0.0688264476324572,0.10339946730704128,0.07612525231162011,0.037774515444790456,-0.008795306347750609,0.0,0.0,-0.514327749440419,-0.5303471122361827,-0.7263870953029241,0.01365838916280134,0.0,-1.0,-0.015061568005910223,0.05482796808826359,0.0695804302182909,0.0,0.049491017692920386,-0.030923882982769137,0.03905474184599989,-0.039247081301112804,-0.008323198318343657,-0.0010884182416295522,-0.004033549954274236,0.0,-1.0,-0.15353845350777628,-1.1875955490577346,-0.38362614448084686,-0.12484705881566815,1.219567568646084,13.222306036017262,-0.4010659891249595,-0.28566039898593204,0.027899453744810693,3.212368277723231,-0.07395157836711164,-0.12407164718346837,-0.11289502999775958,3.963586288707774,-0.3326633731360377,0.10327939101938692,0.23541846320422802,-0.34984610003988936,0.07067564605222247
20.91219069964263,ARE,2019,2020-02-04,53.9,-0.6511742857142857,99.76896551724138,113.20827586206896,20732.648516483518,1.61,0.04,-0.03,1.91,1.54,1.4282758620689655,1.72,5.403448275862069,2.86,3.7,3.467142857142857,9467.973,-0.3794142857142857,3.593103448275862,16.05,33609.7,49.59,-0.1259931895573213,0.18729617937257093,0.05623526712143034,0.018806077207722316,-0.018036682533686732,-0.40590405904059035,-0.8620689655172413,-1.0357142857142858,-0.33910034602076133,-0.3502109704641351,0.012961604304230878,0.5435897435897434,-0.09076591511936338,-0.2453825857519789,-0.2570281124497992,-0.21633839199225058,0.2790952442325041,-0.31430563085740837,-0.05444646098003625,0.030828516377649384,0.18500066989627184,-0.07636431365244911,61.11666666666667,-0.6059457142857143,97.88934795275173,111.19536845171883,20700.73776105006,2.35,0.54,0.48,2.5533333333333332,1.7766666666666666,1.4027586206896554,1.4957296466973886,5.619736214841889,3.4266666666666663,4.333333333333333,4.0304761904761905,8090.846333333334,-0.5180190476190476,3.8288839451242116,15.469999999999999,30405.27333333333,55.973333333333336,15.431713885059784,0.3551437549583374,19.679054372234628,5.825569557487768,1.6395056356094448,0.7327359908796002,0.13487285014019257,0.1457174561740795,0.2506366073460289,0.16501145602099687,0.1794256715010436,0.20996330912194738,0.010313548880959748,0.0,0.0006049553980080117,0.0,0.00349793193103106,0.025122124074459733,0.0,0.08304951239595915,0.8773610610543104,0.010819925801834156,0.020879280319528813,0.0,0.0017471716523630714,0.36851271849145784,0.030876105742516553,0.0,0.4821135389688317,0.2960289375340678,0.2907471872874072,0.0,0.0710225574469968,0.7064125108461737,0.0,0.23701705590949165,0.013388388871403478,0.0,0.043580602183600714,-0.07583756039080336,0.0,-0.16994827081155006,0.0025153845579196643,0.0,0.03234093420672868,0.06329528000654844,0.0,0.3652601522707628,0.028481335811243368,0.3554371507523579,-0.06920494699249832,0.4469249601616795,-2.2696961858561235,-0.06661330206796932,-0.1245099056690512,-0.294452893628751,-0.7878737625575645,0.08038552258114429,-0.011526167038569901,1.7588508493450838,0.039257985029201636,0.55080900030797,0.06179342191631143,-0.2989984977088429,0.01375228227871994,0.11942657415177094,-0.020285109050542094,0.464369984611317,0.05591709467430639,0.30541667061451927,0.4225712101131148,-0.06801364175041746,0.014856957772509949,-1.1040351578267493,0.301541900722741,5.02998970418451,0.04095802056306382
23.14215938130144,ARE,2020,2021-02-01,56.42,-0.6227114285714286,76.8,114.899,22280.278477777774,1.09,1.02,-1.02,1.66,0.07,1.33,1.72,4.5,2.53,3.28,2.73,13403.39,-0.4385571428571428,6.2,30.24,40076.9,53.55,0.04675324675324677,-0.04371004471043516,-0.23022154633117897,0.014934633754081661,0.0746469974670052,-0.3229813664596273,24.5,33.0,-0.13089005235602091,-0.9545454545454546,-0.0688073394495412,0.0,-0.1671984684109764,-0.11538461538461542,-0.11351351351351358,-0.21260815822002477,0.4156557058200314,0.155879362927821,0.7255278310940501,0.88411214953271,0.1924206404698645,0.07985480943738654,57.330000000000005,-0.6074457142857143,90.34203612479475,113.07528243021346,21375.46412771673,1.8033333333333335,0.45,-0.07000000000000002,2.1533333333333338,1.3266666666666667,1.3894252873563218,1.5180952380952382,5.282101806239738,3.06,3.986666666666667,3.5404761904761908,10091.149666666666,-0.4571,4.531034482758621,20.62,34016.399999999994,52.276666666666664,20.91219069964263,0.10663486736934358,24.07082051712753,5.650766173974183,1.9892253222439604,0.931523601446364,0.21330801129238952,0.16824764121351618,-0.03000623059918761,0.10000556048093538,0.2712949998922978,0.23040720604539752,0.0249041263162601,0.0,0.0004712024772290901,0.0,0.0048491759256054316,0.04305906671808778,0.0,0.08678952140387013,0.8398853215387448,0.012485135378108476,0.004380032248825331,0.01212287410761628,0.02121234667710507,0.34206947557808415,0.007167691861020382,0.0,0.5136777798820683,0.23475586010677926,0.28104942015228646,0.0,0.07067845048984207,0.8701543664420983,0.0,0.4086529087917306,-0.033354637840518175,0.0,-0.004845037541932107,0.23179353859374174,0.0,0.724149796830573,-0.00944128957489295,0.0,0.019945610290508415,0.11946136620227954,0.0,0.48489003379069956,0.023058578780788423,0.3700355404621287,0.13636693590584056,0.4682846086010769,0.0,0.008894901625681797,-0.09257726258467663,-0.282510259725636,-1.2275409492077205,-0.19039686433226355,0.04107164847250844,-2.970479594769756,0.04779247154079358,-1.0,-1.1335304113374507,-0.2564666876324837,-0.040558724881041175,0.016152094657092775,0.00016714345714141654,-0.6805798751823741,0.05320888696313545,-0.1297222195903205,-0.09612933037040701,-0.1308313237111062,-0.0036149364453404256,-2.018069080479087,0.5210405553438844,3.264578032515584,0.06574411735169143
30.718921430436787,ARE,2021,2022-01-31,92.35,-0.5700342857142857,62.94193548387096,120.723,24008.472,1.79,1.57,-0.65,2.17,0.24,1.2596774193548388,1.72,6.293548387096774,3.06,3.72,3.55,14239.88,-0.5584428571428571,3.8064516129032255,24.83,45416.47,89.16,0.6368309110244592,-0.08459318464411403,-0.18044354838709686,0.05068799554391257,0.07756606471260752,0.6422018348623852,0.5392156862745099,-0.36274509803921573,0.30722891566265065,2.428571428571428,-0.05287412078583553,0.0,0.3985663082437274,0.20948616600790526,0.13414634146341475,0.3003663003663004,0.062408838361041497,0.27336395322323215,-0.3860561914672217,-0.1789021164021164,0.13323310934727983,0.6649859943977592,67.55666666666667,-0.61464,79.83696700037078,116.27675862068965,22340.466331420426,1.4966666666666668,0.8766666666666666,-0.5666666666666668,1.9133333333333333,0.6166666666666667,1.3393177604746012,1.72,5.398998887652947,2.8166666666666664,3.5666666666666664,3.249047619047619,12370.414333333334,-0.4588047619047619,4.533185020393029,23.706666666666667,39701.02333333334,64.10000000000001,23.14215938130144,0.3274008239376862,30.376626440700402,6.986152821501722,2.126082434530649,1.0164213296448021,0.06879920075233414,0.13899335406163874,0.23631957267634784,0.15231664980772971,0.09113856918559926,0.18061974685964688,0.011957100913738607,0.0,0.003015284176369046,0.0,0.008430141976670344,0.04175908660243112,0.0,0.06336941185104769,0.8714360215117118,0.016989071262959864,0.008934040525200878,0.010818001646952746,0.020605737907216613,0.29637695834240235,0.016427959647026567,0.0,0.5357491806521739,0.2299844861028169,0.2948047293049875,0.0,0.07160782786644757,0.7259399394290362,0.0,0.2700745198118629,0.04894267045720202,0.0,0.013149373962846989,-0.16573430252695098,0.0,-0.3391102473480593,0.009658807162695774,0.0,0.017294979534838533,-0.003259441441337533,0.0,0.07169709289032122,0.023009760759747613,0.38818174154305934,-0.04503992004228807,0.47807239885747227,0.0,0.17598691827830737,-0.19316114765139067,-0.31012896805050727,-1.6684887231696381,-0.002117130526773092,0.04903907624188819,-1.3302847551945254,0.020901370825820553,0.0,18.78514498352509,1.086485841755302,0.09776178872828756,-0.03737615742596412,0.02619485255860891,-0.8473045002063992,0.03598394246527192,-0.224595499846015,5.9044693313679835,0.17700688547132515,0.023651782041988773,-2.84132645675723,0.5966373427599195,4.526445454206832,0.035282768569053914
1.0998153460998787,ARNC,2019,2020-03-30,19.19,0.30453,72.91612903225806,112.66167741935485,19521.486263736264,0.7,0.58,-0.25,1.1,0.12,1.7151612903225806,1.72,6.580645161290322,2.71,4.59,3.402857142857143,7774.152,4.2946,14.035483870967742,57.08,26275.33,14.1,-0.6356144614917211,-1.7042761190824662,-0.2024838584482943,0.014437641853767058,-0.07038525800013584,-0.7397769516728625,1.4166666666666665,-1.2551020408163265,-0.6167247386759582,-0.95,0.2167048054919909,0.7205550177476603,-0.006332196785192368,-0.3208020050125314,-0.10700389105058361,-0.24834332597033748,0.17163940555910484,-46.83351120597652,2.5117029862792575,1.245476003147128,0.02041186451275423,-0.6924486323779611,46.181333333333335,-0.2557028571428572,86.68387096774194,110.92351612903225,20220.637548057017,1.9400000000000002,0.6116666666666667,0.3933333333333333,2.1933333333333334,1.305,1.4980645161290322,1.42247311827957,6.296774193548387,3.395,4.645,3.9676190476190474,7121.524666666667,1.2029333333333334,7.34516129032258,30.968333333333334,26638.87166666667,40.12033333333333,2.180443356290446,-0.4956001297043656,5.073926467985535,0.2257724686236971,7.787476138268453,0.2749239951074239,-0.03792309992606524,0.015326733515414859,0.2284025556692577,0.28192023432230484,0.3524222602054219,-1.900032644212603,0.01518367340560808,0.0,0.10965986348494736,0.17292516934164776,0.0059047618799586855,0.6050272083429116,0.0,0.0,0.0067482992913813575,0.2237482983798637,0.006959183644237032,0.0,0.05208843515534998,0.052721088213917,0.07064625820664877,0.0,0.572537416761561,0.04449659845254595,0.8615080467167058,0.006183072105622281,0.04754095441211805,0.07487501139655826,0.03806024385016387,0.030915360528111446,-0.020898482050069722,-0.26952200489244815,0.22862340566006378,-0.13319171947048014,-0.24256853876281093,0.3535327556404644,0.0014163924509558168,-0.19711833718592475,-0.019918091776318758,-0.13684349740439905,0.6777503084547215,0.04969496475883295,0.005496064093886468,0.03462520379148483,0.00219842563755458,0.035303349920575586,-0.02761772207177956,0.0,0.0,0.0,0.0,0.859398533001039,-0.052527071051674756,-1.06128354715509,0.4057319743374874,-0.3515567576553148,0.0,0.0,0.0,0.2659199807639873,-0.0574390262315963,-1.06128354715509,-1.7722213608573874,-0.07271180156519425,0.0,0.0,0.0,0.0,0.3942051971340078,0.3872017854087943,0.08287489691225874
14.072235509388422,ATO,2019,2019-11-12,62.19,-0.5713014285714286,97.71666666666668,112.66693333333332,21597.17732608696,1.92,0.33,0.22,2.24,1.56,1.43,1.4166666666666663,5.426666666666667,3.14,4.02,3.732857142857143,8486.09,0.1616285714285714,3.6,12.68,31488.12,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19,-0.5713014285714286,97.71666666666668,112.66693333333332,21597.17732608696,1.92,0.33,0.22,2.24,1.56,1.43,1.4166666666666663,5.426666666666667,3.14,4.02,3.732857142857143,8486.09,0.1616285714285714,3.6,12.68,31488.12,56.67,14.072235509388422,0.0,14.362682530493826,4.155566992818175,3.118640485827689,-0.777598801400767,0.0,0.0,0.0,0.0,0.0,0.0,0.001836399511385436,0.0,0.01724726972462944,0.010177169007007526,0.00500099086489552,0.8817462155589947,0.0,0.007621095373461625,0.02164258536167616,0.013208686848063242,0.03477676899534675,0.004085483996470002,0.03839810395034438,0.2640115653058399,0.0643915723091584,0.16097593867593246,0.43020031395399516,0.2893308394163396,0.295867094466817,0.0,0.0,0.39474222200302883,0.25701502469470294,0.17617802599666416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038311553386328836,0.1348555655282694,0.23593557464384335,-0.24933903248369838,-0.5833983858827484,0.0,-0.010043132055315639,-0.08464886218351429,-0.2391166634305475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195091065701164,4.060821061000598,3.3756032323663323,0.08892231654149894
